search,input_length,date,time,datetime
,17,7/13/17,16:35:14,7/13/17 16:35
,33,7/13/17,16:33:09,7/13/17 16:33
,18,7/13/17,16:32:27,7/13/17 16:32
,21,7/13/17,16:32:40,7/13/17 16:32
,30,7/12/17,22:34:18,7/12/17 22:34
,16,7/12/17,21:47:37,7/12/17 21:47
,13,7/12/17,21:39:41,7/12/17 21:39
,26,7/12/17,20:01:03,7/12/17 20:01
,23,7/12/17,20:01:23,7/12/17 20:01
,77,7/12/17,18:47:30,7/12/17 18:47
,29,7/12/17,6:51:38,7/12/17 6:51
,37,7/12/17,6:51:43,7/12/17 6:51
,10,7/12/17,6:26:13,7/12/17 6:26
,30,7/12/17,6:26:44,7/12/17 6:26
,13,7/12/17,6:25:45,7/12/17 6:25
,17,7/12/17,6:23:13,7/12/17 6:23
,17,7/12/17,6:16:36,7/12/17 6:16
,26,7/12/17,6:16:27,7/12/17 6:16
,12,7/12/17,6:05:10,7/12/17 6:05
,7,7/12/17,6:05:25,7/12/17 6:05
,15,7/12/17,6:04:46,7/12/17 6:04
,10,7/12/17,6:04:56,7/12/17 6:04
,19,7/11/17,19:17:31,7/11/17 19:17
,60,7/11/17,19:17:44,7/11/17 19:17
,198,7/11/17,19:17:55,7/11/17 19:17
,178,7/11/17,19:16:26,7/11/17 19:16
,272,7/11/17,19:09:00,7/11/17 19:09
,39,7/11/17,18:53:08,7/11/17 18:53
,48,7/11/17,18:51:32,7/11/17 18:51
,16,7/11/17,18:51:52,7/11/17 18:51
,104,7/11/17,18:51:03,7/11/17 18:51
,32,7/11/17,18:50:44,7/11/17 18:50
,189,7/11/17,18:32:25,7/11/17 18:32
,53,7/11/17,18:25:35,7/11/17 18:25
,236,7/11/17,18:24:08,7/11/17 18:24
,240,7/11/17,18:24:27,7/11/17 18:24
,27,7/11/17,18:23:51,7/11/17 18:23
,25,7/11/17,18:18:15,7/11/17 18:18
,20,7/11/17,18:16:43,7/11/17 18:16
,69,7/11/17,18:14:05,7/11/17 18:14
,72,7/11/17,18:13:15,7/11/17 18:13
,1,7/11/17,18:13:13,7/11/17 18:13
,128,7/11/17,18:10:16,7/11/17 18:10
,161,7/11/17,18:02:42,7/11/17 18:02
,218,7/11/17,17:57:47,7/11/17 17:57
,83,7/11/17,17:55:30,7/11/17 17:55
,91,7/11/17,17:53:25,7/11/17 17:53
,385,7/11/17,17:52:55,7/11/17 17:52
,240,7/11/17,17:44:18,7/11/17 17:44
,16,7/11/17,17:06:04,7/11/17 17:06
,10,7/11/17,17:05:34,7/11/17 17:05
,20,7/11/17,16:06:48,7/11/17 16:06
,294,7/11/17,6:57:49,7/11/17 6:57
,120,7/11/17,6:32:16,7/11/17 6:32
,177,7/11/17,6:31:52,7/11/17 6:31
,18,7/11/17,5:45:00,7/11/17 5:45
,37,7/11/17,3:08:46,7/11/17 3:08
,28,7/11/17,3:07:15,7/11/17 3:07
,16,7/11/17,3:07:55,7/11/17 3:07
,32,7/11/17,3:06:10,7/11/17 3:06
,11,7/11/17,3:05:45,7/11/17 3:05
,8,7/11/17,2:47:55,7/11/17 2:47
,8,7/11/17,1:55:43,7/11/17 1:55
,27,7/10/17,21:35:03,7/10/17 21:35
,29,7/10/17,21:33:31,7/10/17 21:33
,32,7/10/17,21:30:07,7/10/17 21:30
,31,7/10/17,21:28:41,7/10/17 21:28
,35,7/10/17,21:28:21,7/10/17 21:28
,27,7/10/17,21:27:54,7/10/17 21:27
,28,7/10/17,19:32:04,7/10/17 19:32
,27,7/10/17,19:31:41,7/10/17 19:31
,28,7/10/17,19:31:45,7/10/17 19:31
,290,7/10/17,19:24:54,7/10/17 19:24
,191,7/10/17,19:05:28,7/10/17 19:05
,16,7/10/17,19:02:40,7/10/17 19:02
,16,7/10/17,19:00:45,7/10/17 19:00
,17,7/10/17,18:48:46,7/10/17 18:48
,28,7/10/17,18:43:30,7/10/17 18:43
,16,7/10/17,18:43:34,7/10/17 18:43
,48,7/10/17,18:42:41,7/10/17 18:42
,26,7/10/17,18:40:30,7/10/17 18:40
,24,7/10/17,18:39:05,7/10/17 18:39
,91,7/10/17,18:18:53,7/10/17 18:18
,28,7/10/17,17:31:43,7/10/17 17:31
,26,7/10/17,17:15:09,7/10/17 17:15
,19,7/10/17,17:10:33,7/10/17 17:10
,30,7/10/17,17:06:11,7/10/17 17:06
,30,7/10/17,17:00:13,7/10/17 17:00
,23,7/10/17,17:00:02,7/10/17 17:00
,54,7/10/17,16:57:59,7/10/17 16:57
,32,7/10/17,16:57:28,7/10/17 16:57
,18,7/10/17,0:54:43,7/10/17 0:54
,16,7/10/17,0:54:07,7/10/17 0:54
,26,7/10/17,0:39:35,7/10/17 0:39
,27,7/10/17,0:37:15,7/10/17 0:37
,22,7/10/17,0:37:33,7/10/17 0:37
,27,7/10/17,0:37:56,7/10/17 0:37
,26,7/9/17,21:52:45,7/9/17 21:52
,23,7/9/17,21:31:00,7/9/17 21:31
,17,7/9/17,20:30:15,7/9/17 20:30
,25,7/8/17,20:03:30,7/8/17 20:03
,29,7/8/17,20:02:05,7/8/17 20:02
,28,7/8/17,19:56:54,7/8/17 19:56
,18,7/8/17,4:00:44,7/8/17 4:00
,21,7/8/17,2:26:27,7/8/17 2:26
,13,7/8/17,1:21:21,7/8/17 1:21
,23,7/8/17,1:21:32,7/8/17 1:21
,31,7/7/17,18:23:34,7/7/17 18:23
,14,7/7/17,17:30:21,7/7/17 17:30
,17,7/7/17,0:57:18,7/7/17 0:57
,17,7/6/17,23:32:36,7/6/17 23:32
,17,7/6/17,23:32:25,7/6/17 23:32
,42,7/6/17,20:19:00,7/6/17 20:19
,25,7/6/17,18:23:26,7/6/17 18:23
,39,7/6/17,17:24:23,7/6/17 17:24
,36,7/6/17,17:24:01,7/6/17 17:24
,36,7/6/17,17:23:46,7/6/17 17:23
,10,7/6/17,16:59:26,7/6/17 16:59
,20,7/6/17,16:59:19,7/6/17 16:59
,22,7/6/17,16:58:53,7/6/17 16:58
,11,7/6/17,7:30:23,7/6/17 7:30
,27,7/6/17,6:53:33,7/6/17 6:53
,23,7/6/17,5:57:28,7/6/17 5:57
,17,7/6/17,5:56:53,7/6/17 5:56
,22,7/5/17,20:34:57,7/5/17 20:34
,8,7/5/17,20:28:14,7/5/17 20:28
,15,7/5/17,19:59:19,7/5/17 19:59
,46,7/5/17,18:56:04,7/5/17 18:56
,35,7/5/17,18:51:38,7/5/17 18:51
,34,7/5/17,18:50:11,7/5/17 18:50
,14,7/5/17,18:14:00,7/5/17 18:14
,27,7/5/17,18:14:09,7/5/17 18:14
,16,7/5/17,18:11:51,7/5/17 18:11
,19,7/4/17,2:54:26,7/4/17 2:54
,30,7/4/17,2:52:02,7/4/17 2:52
,23,7/4/17,2:51:34,7/4/17 2:51
,23,7/4/17,2:50:30,7/4/17 2:50
,32,7/4/17,2:48:52,7/4/17 2:48
,31,7/3/17,19:27:48,7/3/17 19:27
,15,7/3/17,19:13:24,7/3/17 19:13
,22,7/3/17,18:35:33,7/3/17 18:35
,24,7/3/17,18:33:58,7/3/17 18:33
,14,7/3/17,15:42:05,7/3/17 15:42
,29,7/3/17,7:25:19,7/3/17 7:25
,23,7/3/17,5:50:00,7/3/17 5:50
,19,7/3/17,4:57:03,7/3/17 4:57
,35,7/2/17,20:42:33,7/2/17 20:42
,38,7/1/17,13:20:04,7/1/17 13:20
,33,7/1/17,2:44:58,7/1/17 2:44
,34,6/30/17,14:30:24,6/30/17 14:30
,35,6/30/17,14:05:05,6/30/17 14:05
,36,6/30/17,14:02:13,6/30/17 14:02
,34,6/30/17,3:33:51,6/30/17 3:33
,27,6/30/17,3:30:05,6/30/17 3:30
,31,6/30/17,3:29:51,6/30/17 3:29
,26,6/29/17,19:29:43,6/29/17 19:29
,32,6/29/17,19:29:55,6/29/17 19:29
,32,6/29/17,18:35:05,6/29/17 18:35
,22,6/29/17,18:28:45,6/29/17 18:28
,23,6/29/17,16:04:33,6/29/17 16:04
,35,6/29/17,13:38:22,6/29/17 13:38
,35,6/29/17,13:30:55,6/29/17 13:30
,29,6/29/17,13:29:13,6/29/17 13:29
,27,6/29/17,13:28:53,6/29/17 13:28
,18,6/29/17,13:26:58,6/29/17 13:26
,22,6/29/17,13:26:05,6/29/17 13:26
,22,6/28/17,11:58:54,6/28/17 11:58
,23,6/28/17,3:27:06,6/28/17 3:27
,54,6/28/17,3:27:36,6/28/17 3:27
,19,6/28/17,3:27:43,6/28/17 3:27
,12,6/28/17,3:26:36,6/28/17 3:26
,14,6/27/17,19:53:10,6/27/17 19:53
,7,6/27/17,19:43:15,6/27/17 19:43
,11,6/26/17,16:50:52,6/26/17 16:50
,12,6/26/17,1:23:39,6/26/17 1:23
,23,6/25/17,22:08:17,6/25/17 22:08
,19,6/25/17,20:46:41,6/25/17 20:46
,29,6/25/17,20:41:04,6/25/17 20:41
,10,6/25/17,14:39:24,6/25/17 14:39
,29,6/25/17,3:54:58,6/25/17 3:54
,39,6/25/17,3:52:56,6/25/17 3:52
,22,6/25/17,3:49:59,6/25/17 3:49
,32,6/24/17,16:11:35,6/24/17 16:11
,37,6/24/17,16:09:00,6/24/17 16:09
,23,6/24/17,16:09:59,6/24/17 16:09
,41,6/24/17,16:03:23,6/24/17 16:03
,12,6/24/17,16:02:43,6/24/17 16:02
,17,6/24/17,16:01:41,6/24/17 16:01
,29,6/24/17,15:22:05,6/24/17 15:22
,21,6/24/17,13:15:43,6/24/17 13:15
,14,6/24/17,3:12:19,6/24/17 3:12
,38,6/24/17,2:37:11,6/24/17 2:37
,30,6/24/17,2:27:37,6/24/17 2:27
,9,6/24/17,2:18:27,6/24/17 2:18
,17,6/23/17,23:05:03,6/23/17 23:05
,19,6/23/17,22:04:14,6/23/17 22:04
,26,6/23/17,22:02:26,6/23/17 22:02
,26,6/23/17,22:02:54,6/23/17 22:02
,21,6/23/17,22:02:52,6/23/17 22:02
,34,6/23/17,22:02:53,6/23/17 22:02
,31,6/23/17,22:02:51,6/23/17 22:02
,16,6/23/17,22:01:27,6/23/17 22:01
,29,6/23/17,19:42:16,6/23/17 19:42
,42,6/23/17,19:38:41,6/23/17 19:38
,26,6/23/17,17:43:16,6/23/17 17:43
,17,6/23/17,14:26:10,6/23/17 14:26
,35,6/23/17,14:04:38,6/23/17 14:04
,19,6/23/17,14:03:01,6/23/17 14:03
,24,6/23/17,4:59:09,6/23/17 4:59
,15,6/23/17,4:58:46,6/23/17 4:58
,20,6/23/17,4:55:59,6/23/17 4:55
,24,6/23/17,4:53:00,6/23/17 4:53
,17,6/23/17,4:50:57,6/23/17 4:50
,17,6/23/17,4:50:43,6/23/17 4:50
,14,6/23/17,4:50:24,6/23/17 4:50
,14,6/23/17,4:50:07,6/23/17 4:50
,25,6/23/17,4:43:45,6/23/17 4:43
,26,6/23/17,4:39:09,6/23/17 4:39
,35,6/23/17,4:39:30,6/23/17 4:39
,23,6/23/17,4:38:48,6/23/17 4:38
,19,6/23/17,4:34:30,6/23/17 4:34
,7,6/23/17,4:29:03,6/23/17 4:29
,22,6/23/17,4:28:15,6/23/17 4:28
,39,6/23/17,4:27:52,6/23/17 4:27
,20,6/23/17,4:27:42,6/23/17 4:27
,27,6/23/17,4:27:47,6/23/17 4:27
,21,6/23/17,4:24:35,6/23/17 4:24
,15,6/23/17,4:22:29,6/23/17 4:22
,10,6/23/17,4:16:47,6/23/17 4:16
,17,6/23/17,4:13:04,6/23/17 4:13
,19,6/23/17,4:07:03,6/23/17 4:07
,16,6/23/17,4:06:15,6/23/17 4:06
,14,6/23/17,4:04:24,6/23/17 4:04
,45,6/23/17,3:12:28,6/23/17 3:12
,15,6/23/17,3:06:12,6/23/17 3:06
,20,6/23/17,3:04:53,6/23/17 3:04
,20,6/23/17,2:39:19,6/23/17 2:39
,24,6/23/17,1:47:38,6/23/17 1:47
,21,6/23/17,1:10:15,6/23/17 1:10
,28,6/22/17,21:18:53,6/22/17 21:18
,20,6/22/17,18:18:29,6/22/17 18:18
,39,6/22/17,18:15:52,6/22/17 18:15
,23,6/22/17,18:14:51,6/22/17 18:14
,24,6/22/17,18:10:22,6/22/17 18:10
,18,6/22/17,18:06:58,6/22/17 18:06
,25,6/22/17,18:06:11,6/22/17 18:06
,9,6/22/17,17:53:38,6/22/17 17:53
,12,6/22/17,17:49:36,6/22/17 17:49
,50,6/22/17,17:48:39,6/22/17 17:48
,29,6/22/17,17:47:36,6/22/17 17:47
,25,6/22/17,17:46:19,6/22/17 17:46
,28,6/22/17,17:46:25,6/22/17 17:46
,38,6/22/17,17:40:15,6/22/17 17:40
,16,6/22/17,17:36:01,6/22/17 17:36
,22,6/22/17,17:29:30,6/22/17 17:29
,18,6/22/17,17:22:55,6/22/17 17:22
,21,6/22/17,17:17:30,6/22/17 17:17
,15,6/22/17,16:20:28,6/22/17 16:20
,29,6/22/17,16:10:34,6/22/17 16:10
,25,6/22/17,16:09:57,6/22/17 16:09
,24,6/22/17,15:59:06,6/22/17 15:59
,25,6/22/17,15:58:40,6/22/17 15:58
,27,6/22/17,15:55:19,6/22/17 15:55
,31,6/22/17,15:55:27,6/22/17 15:55
,15,6/22/17,15:49:44,6/22/17 15:49
,15,6/22/17,14:29:27,6/22/17 14:29
,26,6/22/17,5:16:41,6/22/17 5:16
,16,6/22/17,5:16:35,6/22/17 5:16
,25,6/22/17,5:14:24,6/22/17 5:14
,26,6/22/17,5:14:55,6/22/17 5:14
,36,6/22/17,5:12:06,6/22/17 5:12
,32,6/22/17,5:02:29,6/22/17 5:02
,22,6/22/17,4:55:42,6/22/17 4:55
,12,6/22/17,4:55:33,6/22/17 4:55
,27,6/22/17,4:34:07,6/22/17 4:34
,13,6/22/17,3:25:36,6/22/17 3:25
,12,6/22/17,3:21:04,6/22/17 3:21
,22,6/22/17,1:40:43,6/22/17 1:40
,20,6/22/17,1:38:34,6/22/17 1:38
,31,6/22/17,1:37:29,6/22/17 1:37
,19,6/22/17,1:37:07,6/22/17 1:37
,25,6/22/17,1:35:02,6/22/17 1:35
,18,6/22/17,1:35:39,6/22/17 1:35
,23,6/22/17,1:34:33,6/22/17 1:34
,25,6/22/17,1:34:54,6/22/17 1:34
,38,6/22/17,1:28:38,6/22/17 1:28
,34,6/22/17,1:26:58,6/22/17 1:26
,29,6/22/17,1:26:20,6/22/17 1:26
,18,6/22/17,1:23:43,6/22/17 1:23
,42,6/22/17,1:23:07,6/22/17 1:23
,38,6/21/17,23:10:28,6/21/17 23:10
,17,6/21/17,23:08:03,6/21/17 23:08
,29,6/21/17,23:08:22,6/21/17 23:08
,26,6/21/17,23:05:47,6/21/17 23:05
,25,6/21/17,23:04:04,6/21/17 23:04
,24,6/21/17,23:02:41,6/21/17 23:02
,19,6/21/17,23:01:37,6/21/17 23:01
,23,6/21/17,22:57:38,6/21/17 22:57
,30,6/21/17,22:51:12,6/21/17 22:51
,16,6/21/17,22:49:03,6/21/17 22:49
,17,6/21/17,22:48:52,6/21/17 22:48
,32,6/21/17,22:48:27,6/21/17 22:48
,33,6/21/17,22:45:07,6/21/17 22:45
,23,6/21/17,22:42:22,6/21/17 22:42
,21,6/21/17,22:35:33,6/21/17 22:35
,22,6/21/17,22:32:58,6/21/17 22:32
,34,6/21/17,22:31:57,6/21/17 22:31
,21,6/21/17,22:31:35,6/21/17 22:31
,11,6/21/17,22:31:06,6/21/17 22:31
,16,6/21/17,22:31:01,6/21/17 22:31
,12,6/21/17,22:28:19,6/21/17 22:28
,20,6/21/17,22:24:53,6/21/17 22:24
,16,6/21/17,22:20:28,6/21/17 22:20
,55,6/21/17,22:16:03,6/21/17 22:16
,36,6/21/17,22:15:41,6/21/17 22:15
,26,6/21/17,22:13:29,6/21/17 22:13
,28,6/21/17,22:01:04,6/21/17 22:01
,39,6/21/17,21:59:42,6/21/17 21:59
,27,6/21/17,21:57:49,6/21/17 21:57
,14,6/21/17,21:53:40,6/21/17 21:53
,14,6/21/17,21:53:20,6/21/17 21:53
,32,6/21/17,21:52:13,6/21/17 21:52
,20,6/21/17,20:51:00,6/21/17 20:51
,14,6/21/17,20:51:24,6/21/17 20:51
,27,6/21/17,20:50:55,6/21/17 20:50
,17,6/21/17,20:49:09,6/21/17 20:49
,26,6/21/17,20:48:08,6/21/17 20:48
,17,6/21/17,20:46:10,6/21/17 20:46
,27,6/21/17,20:43:59,6/21/17 20:43
,13,6/21/17,20:39:21,6/21/17 20:39
,18,6/21/17,1:12:58,6/21/17 1:12
,25,6/20/17,22:18:56,6/20/17 22:18
,17,6/20/17,22:05:16,6/20/17 22:05
,12,6/20/17,22:03:17,6/20/17 22:03
,25,6/20/17,20:15:26,6/20/17 20:15
,17,6/20/17,19:07:12,6/20/17 19:07
,17,6/20/17,16:16:48,6/20/17 16:16
,17,6/20/17,16:16:36,6/20/17 16:16
,11,6/20/17,16:15:59,6/20/17 16:15
,15,6/20/17,15:59:56,6/20/17 15:59
,22,6/20/17,15:13:34,6/20/17 15:13
,19,6/20/17,15:12:22,6/20/17 15:12
,17,6/20/17,15:12:09,6/20/17 15:12
,23,6/20/17,15:11:53,6/20/17 15:11
,29,6/20/17,15:07:22,6/20/17 15:07
,22,6/20/17,15:04:10,6/20/17 15:04
,23,6/20/17,15:01:26,6/20/17 15:01
,44,6/20/17,15:00:13,6/20/17 15:00
,30,6/20/17,14:53:22,6/20/17 14:53
,28,6/20/17,14:53:27,6/20/17 14:53
,31,6/20/17,14:53:19,6/20/17 14:53
,39,6/20/17,14:52:53,6/20/17 14:52
,26,6/20/17,14:52:46,6/20/17 14:52
,38,6/20/17,14:52:15,6/20/17 14:52
,37,6/20/17,14:51:22,6/20/17 14:51
,31,6/20/17,14:51:53,6/20/17 14:51
,43,6/20/17,14:49:15,6/20/17 14:49
,39,6/20/17,14:48:00,6/20/17 14:48
,18,6/20/17,14:47:50,6/20/17 14:47
,30,6/20/17,14:46:54,6/20/17 14:46
,18,6/20/17,14:45:56,6/20/17 14:45
,34,6/20/17,14:43:05,6/20/17 14:43
,69,6/20/17,14:39:35,6/20/17 14:39
,18,6/20/17,14:35:27,6/20/17 14:35
,32,6/20/17,14:35:13,6/20/17 14:35
,24,6/20/17,13:45:12,6/20/17 13:45
,27,6/20/17,0:41:30,6/20/17 0:41
,19,6/19/17,22:44:59,6/19/17 22:44
,14,6/19/17,18:19:21,6/19/17 18:19
,23,6/19/17,18:19:31,6/19/17 18:19
,11,6/19/17,18:17:35,6/19/17 18:17
,23,6/19/17,18:15:49,6/19/17 18:15
,30,6/19/17,18:14:44,6/19/17 18:14
,23,6/19/17,18:11:55,6/19/17 18:11
,22,6/19/17,15:02:28,6/19/17 15:02
,32,6/19/17,14:26:51,6/19/17 14:26
,20,6/19/17,14:25:03,6/19/17 14:25
,36,6/19/17,14:02:00,6/19/17 14:02
,23,6/19/17,14:01:05,6/19/17 14:01
,4,6/19/17,13:53:01,6/19/17 13:53
,17,6/19/17,13:52:55,6/19/17 13:52
,28,6/19/17,13:52:55,6/19/17 13:52
,103,6/19/17,13:50:27,6/19/17 13:50
,103,6/19/17,13:48:15,6/19/17 13:48
,102,6/19/17,13:48:04,6/19/17 13:48
,32,6/19/17,13:45:19,6/19/17 13:45
,49,6/19/17,13:45:23,6/19/17 13:45
,32,6/19/17,4:17:43,6/19/17 4:17
,49,6/19/17,4:17:51,6/19/17 4:17
,8,6/18/17,19:09:17,6/18/17 19:09
,14,6/18/17,19:09:27,6/18/17 19:09
,26,6/18/17,17:25:06,6/18/17 17:25
,18,6/18/17,17:25:24,6/18/17 17:25
,14,6/18/17,14:12:13,6/18/17 14:12
,12,6/18/17,14:11:52,6/18/17 14:11
,12,6/18/17,13:32:50,6/18/17 13:32
,24,6/18/17,3:08:40,6/18/17 3:08
,13,6/18/17,3:05:22,6/18/17 3:05
,19,6/18/17,3:04:53,6/18/17 3:04
,27,6/18/17,3:03:14,6/18/17 3:03
,20,6/18/17,3:02:54,6/18/17 3:02
,15,6/18/17,2:45:43,6/18/17 2:45
,20,6/18/17,2:10:04,6/18/17 2:10
,15,6/17/17,16:41:38,6/17/17 16:41
,30,6/17/17,16:36:20,6/17/17 16:36
,21,6/17/17,16:25:41,6/17/17 16:25
,28,6/17/17,16:21:48,6/17/17 16:21
,26,6/17/17,16:19:51,6/17/17 16:19
,37,6/17/17,16:19:27,6/17/17 16:19
,30,6/17/17,16:15:18,6/17/17 16:15
,20,6/17/17,16:14:08,6/17/17 16:14
,25,6/17/17,16:12:57,6/17/17 16:12
,16,6/17/17,15:49:40,6/17/17 15:49
,17,6/17/17,3:43:48,6/17/17 3:43
,14,6/17/17,3:41:03,6/17/17 3:41
,21,6/17/17,2:53:35,6/17/17 2:53
,16,6/17/17,2:52:10,6/17/17 2:52
,20,6/16/17,23:52:51,6/16/17 23:52
,18,6/16/17,23:52:30,6/16/17 23:52
,34,6/16/17,23:25:16,6/16/17 23:25
,25,6/16/17,18:13:09,6/16/17 18:13
,34,6/16/17,18:08:58,6/16/17 18:08
,25,6/16/17,18:07:32,6/16/17 18:07
,25,6/16/17,18:07:29,6/16/17 18:07
,32,6/16/17,18:07:40,6/16/17 18:07
,27,6/16/17,18:07:40,6/16/17 18:07
,34,6/16/17,18:06:55,6/16/17 18:06
,31,6/16/17,18:04:01,6/16/17 18:04
,21,6/16/17,18:01:13,6/16/17 18:01
,22,6/16/17,17:59:57,6/16/17 17:59
,15,6/16/17,15:25:05,6/16/17 15:25
,23,6/16/17,15:23:28,6/16/17 15:23
,7,6/16/17,14:51:23,6/16/17 14:51
,4,6/16/17,13:57:18,6/16/17 13:57
,22,6/16/17,13:57:28,6/16/17 13:57
,34,6/16/17,13:33:22,6/16/17 13:33
,25,6/16/17,13:27:23,6/16/17 13:27
,25,6/16/17,13:27:28,6/16/17 13:27
,30,6/16/17,13:27:13,6/16/17 13:27
,38,6/16/17,4:09:32,6/16/17 4:09
,29,6/16/17,4:07:26,6/16/17 4:07
,11,6/16/17,4:05:51,6/16/17 4:05
,19,6/16/17,4:05:24,6/16/17 4:05
,29,6/16/17,4:03:50,6/16/17 4:03
,14,6/16/17,3:59:00,6/16/17 3:59
,23,6/16/17,3:57:57,6/16/17 3:57
,32,6/16/17,3:57:06,6/16/17 3:57
,32,6/16/17,3:55:33,6/16/17 3:55
,32,6/16/17,3:51:37,6/16/17 3:51
,35,6/16/17,3:50:33,6/16/17 3:50
,51,6/15/17,21:45:32,6/15/17 21:45
,30,6/15/17,18:53:33,6/15/17 18:53
,14,6/15/17,17:23:17,6/15/17 17:23
,12,6/15/17,17:22:11,6/15/17 17:22
,34,6/15/17,16:01:52,6/15/17 16:01
,23,6/14/17,21:05:22,6/14/17 21:05
,11,6/14/17,21:00:18,6/14/17 21:00
,43,6/14/17,18:43:21,6/14/17 18:43
,12,6/14/17,18:43:53,6/14/17 18:43
,37,6/14/17,18:42:27,6/14/17 18:42
,6,6/14/17,18:41:48,6/14/17 18:41
,23,6/14/17,18:41:57,6/14/17 18:41
,21,6/14/17,18:39:07,6/14/17 18:39
,18,6/14/17,18:39:07,6/14/17 18:39
,19,6/14/17,18:25:02,6/14/17 18:25
,32,6/14/17,18:24:33,6/14/17 18:24
,20,6/14/17,16:06:51,6/14/17 16:06
,41,6/14/17,2:41:20,6/14/17 2:41
,29,6/14/17,1:32:22,6/14/17 1:32
,27,6/14/17,1:22:53,6/14/17 1:22
,14,6/14/17,1:20:08,6/14/17 1:20
,5,6/13/17,23:59:41,6/13/17 23:59
,40,6/13/17,23:47:09,6/13/17 23:47
,28,6/13/17,23:46:05,6/13/17 23:46
,27,6/13/17,23:45:58,6/13/17 23:45
,13,6/13/17,23:44:37,6/13/17 23:44
,15,6/13/17,23:43:53,6/13/17 23:43
,3,6/13/17,23:28:38,6/13/17 23:28
,14,6/13/17,23:20:03,6/13/17 23:20
,76,6/13/17,23:02:28,6/13/17 23:02
,29,6/13/17,23:00:48,6/13/17 23:00
,15,6/13/17,23:00:38,6/13/17 23:00
,13,6/13/17,21:59:27,6/13/17 21:59
,17,6/13/17,21:32:29,6/13/17 21:32
,29,6/13/17,19:03:46,6/13/17 19:03
,19,6/13/17,18:55:58,6/13/17 18:55
,32,6/13/17,15:57:12,6/13/17 15:57
,32,6/13/17,15:55:16,6/13/17 15:55
,33,6/13/17,15:48:31,6/13/17 15:48
,61,6/13/17,15:42:05,6/13/17 15:42
,61,6/13/17,15:42:03,6/13/17 15:42
,20,6/13/17,15:42:05,6/13/17 15:42
,26,6/13/17,15:42:03,6/13/17 15:42
,40,6/13/17,14:46:25,6/13/17 14:46
,31,6/13/17,14:45:54,6/13/17 14:45
,49,6/13/17,14:04:37,6/13/17 14:04
,21,6/13/17,13:28:57,6/13/17 13:28
,25,6/13/17,5:37:37,6/13/17 5:37
,16,6/13/17,5:36:42,6/13/17 5:36
,28,6/13/17,5:18:25,6/13/17 5:18
,36,6/13/17,5:18:44,6/13/17 5:18
,28,6/13/17,5:18:18,6/13/17 5:18
,18,6/13/17,4:38:49,6/13/17 4:38
,25,6/12/17,20:35:08,6/12/17 20:35
,46,6/12/17,20:27:32,6/12/17 20:27
,21,6/12/17,19:13:40,6/12/17 19:13
,44,6/12/17,17:49:56,6/12/17 17:49
,46,6/12/17,14:25:07,6/12/17 14:25
,40,6/12/17,14:24:57,6/12/17 14:24
,11,6/12/17,1:39:09,6/12/17 1:39
,12,6/12/17,1:32:36,6/12/17 1:32
,15,6/12/17,1:05:02,6/12/17 1:05
,13,6/12/17,0:54:10,6/12/17 0:54
,18,6/12/17,0:32:38,6/12/17 0:32
,29,6/11/17,23:12:29,6/11/17 23:12
,3,6/11/17,21:10:19,6/11/17 21:10
,15,6/11/17,21:07:03,6/11/17 21:07
,16,6/11/17,21:06:23,6/11/17 21:06
,17,6/11/17,20:13:02,6/11/17 20:13
,22,6/11/17,19:37:15,6/11/17 19:37
,18,6/11/17,19:37:50,6/11/17 19:37
,29,6/11/17,19:37:38,6/11/17 19:37
,42,6/11/17,19:36:58,6/11/17 19:36
,29,6/11/17,19:36:07,6/11/17 19:36
,35,6/11/17,19:36:37,6/11/17 19:36
,12,6/11/17,19:34:24,6/11/17 19:34
,14,6/11/17,19:34:34,6/11/17 19:34
,12,6/11/17,19:32:57,6/11/17 19:32
,15,6/11/17,17:18:59,6/11/17 17:18
,16,6/11/17,16:48:27,6/11/17 16:48
,20,6/11/17,16:45:57,6/11/17 16:45
,36,6/11/17,16:27:47,6/11/17 16:27
,43,6/11/17,16:25:32,6/11/17 16:25
,37,6/11/17,16:20:22,6/11/17 16:20
,46,6/11/17,16:20:57,6/11/17 16:20
,49,6/11/17,16:18:29,6/11/17 16:18
,30,6/11/17,16:12:37,6/11/17 16:12
,44,6/11/17,14:38:18,6/11/17 14:38
,21,6/11/17,3:42:33,6/11/17 3:42
,8,6/11/17,3:19:39,6/11/17 3:19
,24,6/11/17,2:37:02,6/11/17 2:37
,31,6/11/17,2:25:20,6/11/17 2:25
,28,6/11/17,2:24:59,6/11/17 2:24
,20,6/11/17,2:22:26,6/11/17 2:22
,13,6/11/17,2:08:31,6/11/17 2:08
,22,6/11/17,2:08:43,6/11/17 2:08
,30,6/11/17,1:26:20,6/11/17 1:26
,29,6/11/17,1:18:49,6/11/17 1:18
,18,6/11/17,1:15:13,6/11/17 1:15
,44,6/10/17,23:16:26,6/10/17 23:16
,29,6/10/17,23:16:41,6/10/17 23:16
,20,6/10/17,23:15:37,6/10/17 23:15
,26,6/10/17,23:14:37,6/10/17 23:14
,20,6/10/17,23:09:43,6/10/17 23:09
,15,6/10/17,23:09:13,6/10/17 23:09
,7,6/10/17,23:08:03,6/10/17 23:08
,14,6/10/17,23:08:41,6/10/17 23:08
,42,6/10/17,23:05:31,6/10/17 23:05
,23,6/10/17,23:00:29,6/10/17 23:00
